step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
4222,PLACE_PROTOTYPE_PART,DUC-F-04472,-Z,DUC-F-04245,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4223,PLACE_PROTOTYPE_PART,DUC-F-04473,-Z,DUC-F-04245,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4224,PLACE_PROTOTYPE_PART,DUC-F-04474,-Z,DUC-F-04264,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4225,PLACE_PROTOTYPE_PART,DUC-F-04475,-Z,DUC-F-04281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4226,PLACE_PROTOTYPE_PART,DUC-F-04476,-Z,DUC-F-04281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4227,PLACE_PROTOTYPE_PART,DUC-F-04477,-Z,DUC-F-04281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4228,PLACE_PROTOTYPE_PART,DUC-F-04478,-Z,DUC-F-04297,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4229,PLACE_PROTOTYPE_PART,DUC-F-04479,-Z,DUC-F-04297,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4230,PLACE_PROTOTYPE_PART,DUC-F-04480,-Z,DUC-F-04314,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4231,PLACE_PROTOTYPE_PART,DUC-F-04481,-Z,DUC-F-04314,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4232,PLACE_PROTOTYPE_PART,DUC-F-04482,-Z,DUC-F-04334,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4233,PLACE_PROTOTYPE_PART,DUC-F-04483,-Z,DUC-F-04353,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4234,PLACE_PROTOTYPE_PART,DUC-F-04484,-Z,DUC-F-04353,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4235,PLACE_PROTOTYPE_PART,DUC-F-04485,-Z,DUC-F-04373,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4236,PLACE_PROTOTYPE_PART,DUC-F-04486,-Z,DUC-F-04373,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4237,PLACE_PROTOTYPE_PART,DUC-F-04487,-Z,DUC-F-04373,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4238,PLACE_PROTOTYPE_PART,DUC-F-04488,-Z,DUC-F-04391,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4239,PLACE_PROTOTYPE_PART,DUC-F-04489,-Z,DUC-F-04391,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4240,PLACE_PROTOTYPE_PART,DUC-F-04490,-Z,DUC-F-04406,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4241,PLACE_PROTOTYPE_PART,DUC-F-04491,-Z,DUC-F-04241,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4242,PLACE_PROTOTYPE_PART,DUC-F-04492,-Z,DUC-F-04406,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4243,PLACE_PROTOTYPE_PART,DUC-F-04493,-Z,DUC-F-04416,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4244,PLACE_PROTOTYPE_PART,DUC-F-04494,-Z,DUC-F-04417,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4245,PLACE_PROTOTYPE_PART,DUC-R2-00224,-Z,DUC-F-04237,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4246,PLACE_PROTOTYPE_PART,DUC-F-04497,-Z,DUC-F-04247,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4247,PLACE_PROTOTYPE_PART,DUC-F-04498,-Z,DUC-F-04247,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4248,PLACE_PROTOTYPE_PART,DUC-F-04499,-Z,DUC-F-04247,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4249,PLACE_PROTOTYPE_PART,DUC-F-04500,-Z,DUC-F-04266,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4250,PLACE_PROTOTYPE_PART,DUC-F-04501,-Z,DUC-F-04283,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4251,PLACE_PROTOTYPE_PART,DUC-F-04502,-Z,DUC-F-04283,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4252,PLACE_PROTOTYPE_PART,DUC-F-04503,-Z,DUC-F-04299,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4253,PLACE_PROTOTYPE_PART,DUC-F-04504,-Z,DUC-F-04299,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4254,PLACE_PROTOTYPE_PART,DUC-F-04505,-Z,DUC-F-04299,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4255,PLACE_PROTOTYPE_PART,DUC-F-04506,-Z,DUC-F-04316,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4256,PLACE_PROTOTYPE_PART,DUC-F-04507,-Z,DUC-F-04336,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4257,PLACE_PROTOTYPE_PART,DUC-F-04508,-Z,DUC-F-04336,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4258,PLACE_PROTOTYPE_PART,DUC-F-04509,-Z,DUC-F-04355,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4259,PLACE_PROTOTYPE_PART,DUC-F-04510,-Z,DUC-F-04355,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4260,PLACE_PROTOTYPE_PART,DUC-F-04511,-Z,DUC-F-04375,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4261,PLACE_PROTOTYPE_PART,DUC-F-04512,-Z,DUC-F-04375,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4262,PLACE_PROTOTYPE_PART,DUC-F-04513,-Z,DUC-F-04375,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4263,PLACE_PROTOTYPE_PART,DUC-F-04514,-Z,DUC-F-04393,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4264,PLACE_PROTOTYPE_PART,DUC-F-04515,-Z,DUC-F-04393,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4265,PLACE_PROTOTYPE_PART,DUC-F-04516,-Z,DUC-F-04408,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4266,PLACE_PROTOTYPE_PART,DUC-F-04517,-Z,DUC-F-04418,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4267,PLACE_PROTOTYPE_PART,DUC-F-04519,-Z,DUC-F-04238,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4268,PLACE_PROTOTYPE_PART,DUC-R2-00225,-Z,DUC-F-04240,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4269,PLACE_PROTOTYPE_PART,DUC-F-04524,-Z,DUC-F-04239,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4270,PLACE_PROTOTYPE_PART,DUC-F-04525,-Z,DUC-F-04240,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4271,PLACE_PROTOTYPE_PART,DUC-F-04526,-Z,DUC-F-04249,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4272,PLACE_PROTOTYPE_PART,DUC-F-04527,-Z,DUC-F-04268,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4273,PLACE_PROTOTYPE_PART,DUC-F-04528,-Z,DUC-F-04268,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4274,PLACE_PROTOTYPE_PART,DUC-F-04529,-Z,DUC-F-04285,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4275,PLACE_PROTOTYPE_PART,DUC-F-04530,-Z,DUC-F-04285,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4276,PLACE_PROTOTYPE_PART,DUC-F-04531,-Z,DUC-F-04301,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4277,PLACE_PROTOTYPE_PART,DUC-F-04532,-Z,DUC-F-04301,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4278,PLACE_PROTOTYPE_PART,DUC-F-04533,-Z,DUC-F-04301,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4279,PLACE_PROTOTYPE_PART,DUC-F-04534,-Z,DUC-F-04318,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4280,PLACE_PROTOTYPE_PART,DUC-F-04535,-Z,DUC-F-04338,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4281,PLACE_PROTOTYPE_PART,DUC-F-04536,-Z,DUC-F-04338,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4282,PLACE_PROTOTYPE_PART,DUC-F-04537,-Z,DUC-F-04357,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4283,PLACE_PROTOTYPE_PART,DUC-F-04538,-Z,DUC-F-04357,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4284,PLACE_PROTOTYPE_PART,DUC-F-04539,-Z,DUC-F-04377,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4285,PLACE_PROTOTYPE_PART,DUC-F-04540,-Z,DUC-F-04377,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4286,PLACE_PROTOTYPE_PART,DUC-F-04541,-Z,DUC-F-04377,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4287,PLACE_PROTOTYPE_PART,DUC-F-04542,-Z,DUC-F-04395,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4288,PLACE_PROTOTYPE_PART,DUC-F-04543,-Z,DUC-F-04410,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4289,PLACE_PROTOTYPE_PART,DUC-F-04544,-Z,DUC-F-04410,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4290,PLACE_PROTOTYPE_PART,DUC-F-04545,-Z,DUC-R2-00223,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4291,PLACE_PROTOTYPE_PART,DUC-F-04547,-Z,DUC-F-04250,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4292,PLACE_PROTOTYPE_PART,DUC-F-04548,-Z,DUC-F-04251,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4293,PLACE_PROTOTYPE_PART,DUC-F-04549,-Z,DUC-F-04251,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4294,PLACE_PROTOTYPE_PART,DUC-F-04550,-Z,DUC-F-04270,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4295,PLACE_PROTOTYPE_PART,DUC-F-04551,-Z,DUC-F-04287,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4296,PLACE_PROTOTYPE_PART,DUC-F-04552,-Z,DUC-F-04287,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4297,PLACE_PROTOTYPE_PART,DUC-F-04553,-Z,DUC-F-04303,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4298,PLACE_PROTOTYPE_PART,DUC-F-04554,-Z,DUC-F-04303,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4299,PLACE_PROTOTYPE_PART,DUC-F-04555,-Z,DUC-F-04320,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4300,PLACE_PROTOTYPE_PART,DUC-F-04556,-Z,DUC-F-04320,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4301,PLACE_PROTOTYPE_PART,DUC-F-04557,-Z,DUC-F-04320,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4302,PLACE_PROTOTYPE_PART,DUC-F-04558,-Z,DUC-F-04340,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4303,PLACE_PROTOTYPE_PART,DUC-F-04559,-Z,DUC-F-04359,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4304,PLACE_PROTOTYPE_PART,DUC-F-04560,-Z,DUC-F-04359,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4305,PLACE_PROTOTYPE_PART,DUC-F-04561,-Z,DUC-F-04379,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4306,PLACE_PROTOTYPE_PART,DUC-F-04562,-Z,DUC-F-04379,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4307,PLACE_PROTOTYPE_PART,DUC-F-04563,-Z,DUC-F-04397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4308,PLACE_PROTOTYPE_PART,DUC-F-04564,-Z,DUC-F-04397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4309,PLACE_PROTOTYPE_PART,DUC-F-04565,-Z,DUC-F-04397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4310,PLACE_PROTOTYPE_PART,DUC-F-04566,-Z,DUC-F-04411,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4311,PLACE_PROTOTYPE_PART,DUC-F-04567,-Z,DUC-F-04411,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4312,PLACE_PROTOTYPE_PART,DUC-F-04568,-Z,DUC-F-04251,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4313,PLACE_PROTOTYPE_PART,DUC-F-04569,-Z,DUC-F-04412,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4314,PLACE_PROTOTYPE_PART,DUC-F-04570,-Z,DUC-F-04254,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4315,PLACE_PROTOTYPE_PART,DUC-F-04571,-Z,DUC-F-04272,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4316,PLACE_PROTOTYPE_PART,DUC-F-04572,-Z,DUC-F-04272,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4317,PLACE_PROTOTYPE_PART,DUC-F-04573,-Z,DUC-F-04289,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4318,PLACE_PROTOTYPE_PART,DUC-F-04574,-Z,DUC-F-04289,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4319,PLACE_PROTOTYPE_PART,DUC-F-04575,-Z,DUC-F-04289,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4320,PLACE_PROTOTYPE_PART,DUC-F-04576,-Z,DUC-F-04305,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4321,PLACE_PROTOTYPE_PART,DUC-F-04577,-Z,DUC-F-04305,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4322,PLACE_PROTOTYPE_PART,DUC-F-04578,-Z,DUC-F-04322,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4323,PLACE_PROTOTYPE_PART,DUC-F-04579,-Z,DUC-F-04322,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4324,PLACE_PROTOTYPE_PART,DUC-F-04580,-Z,DUC-F-04342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4325,PLACE_PROTOTYPE_PART,DUC-F-04581,-Z,DUC-F-04361,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4326,PLACE_PROTOTYPE_PART,DUC-F-04582,-Z,DUC-F-04361,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4327,PLACE_PROTOTYPE_PART,DUC-F-04583,-Z,DUC-F-04381,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4328,PLACE_PROTOTYPE_PART,DUC-F-04584,-Z,DUC-F-04381,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4329,PLACE_PROTOTYPE_PART,DUC-F-04585,-Z,DUC-F-04381,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4330,PLACE_PROTOTYPE_PART,DUC-F-04586,-Z,DUC-F-04399,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4331,PLACE_PROTOTYPE_PART,DUC-F-04587,-Z,DUC-F-04398,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4332,PLACE_PROTOTYPE_PART,DUC-F-04588,-Z,DUC-F-04255,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4333,PLACE_PROTOTYPE_PART,DUC-F-04589,-Z,DUC-F-04273,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4334,PLACE_PROTOTYPE_PART,DUC-F-04590,-Z,DUC-F-04273,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4335,PLACE_PROTOTYPE_PART,DUC-F-04591,-Z,DUC-F-04291,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4336,PLACE_PROTOTYPE_PART,DUC-F-04592,-Z,DUC-F-04307,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4337,PLACE_PROTOTYPE_PART,DUC-F-04593,-Z,DUC-F-04307,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4338,PLACE_PROTOTYPE_PART,DUC-F-04594,-Z,DUC-F-04307,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4339,PLACE_PROTOTYPE_PART,DUC-F-04595,-Z,DUC-F-04324,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4340,PLACE_PROTOTYPE_PART,DUC-F-04596,-Z,DUC-F-04324,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4341,PLACE_PROTOTYPE_PART,DUC-F-04597,-Z,DUC-F-04344,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4342,PLACE_PROTOTYPE_PART,DUC-F-04598,-Z,DUC-F-04363,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4343,PLACE_PROTOTYPE_PART,DUC-F-04599,-Z,DUC-F-04363,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4344,PLACE_PROTOTYPE_PART,DUC-F-04600,-Z,DUC-F-04383,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4345,PLACE_PROTOTYPE_PART,DUC-F-04601,-Z,DUC-F-04383,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4346,PLACE_PROTOTYPE_PART,DUC-F-04602,-Z,DUC-F-04383,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4347,PLACE_PROTOTYPE_PART,DUC-R2-00226,-Z,DUC-F-04400,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4348,PLACE_PROTOTYPE_PART,DUC-F-04604,-Z,DUC-F-04275,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4349,PLACE_PROTOTYPE_PART,DUC-F-04606,-Z,DUC-F-04325,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4350,PLACE_PROTOTYPE_PART,DUC-F-04607,-Z,DUC-F-04384,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4351,PLACE_PROTOTYPE_PART,DUC-F-04608,-Z,DUC-F-04327,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4352,PLACE_PROTOTYPE_PART,DUC-F-04609,-Z,DUC-F-04327,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4353,PLACE_PROTOTYPE_PART,DUC-F-04610,-Z,DUC-F-04345,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4354,PLACE_PROTOTYPE_PART,DUC-F-04611,-Z,DUC-F-04346,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4355,PLACE_PROTOTYPE_PART,DUC-F-04612,-Z,DUC-F-04364,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4356,PLACE_PROTOTYPE_PART,DUC-F-04613,-Z,DUC-F-04364,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4357,PLACE_PROTOTYPE_PART,DUC-F-04614,-Z,DUC-F-04385,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4358,PLACE_PROTOTYPE_PART,DUC-F-04615,-Z,DUC-F-04346,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4359,PLACE_PROTOTYPE_PART,DUC-F-04736,-Z,DUC-F-04423,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4360,PLACE_PROTOTYPE_PART,DUC-F-04738,-Z,DUC-F-04424,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4361,PLACE_PROTOTYPE_PART,DUC-F-04718,-Z,DUC-F-04423,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4362,PLACE_PROTOTYPE_PART,DUC-F-04739,-Z,DUC-F-04424,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4363,PLACE_PROTOTYPE_PART,DUC-F-04758,-Z,DUC-F-04428,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4364,PLACE_PROTOTYPE_PART,DUC-F-04716,-Z,DUC-F-04426,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4365,PLACE_PROTOTYPE_PART,DUC-F-04776,-Z,DUC-F-04430,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4366,PLACE_PROTOTYPE_PART,DUC-F-04777,-Z,DUC-F-04431,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4367,PLACE_PROTOTYPE_PART,DUC-F-04682,-Z,DUC-F-04432,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4368,PLACE_PROTOTYPE_PART,DUC-F-04684,-Z,DUC-F-04434,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4369,PLACE_PROTOTYPE_PART,DUC-F-04700,-Z,DUC-F-04436,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4370,PLACE_PROTOTYPE_PART,DUC-F-04719,-Z,DUC-F-04438,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4371,PLACE_PROTOTYPE_PART,DUC-F-04740,-Z,DUC-F-04440,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4372,PLACE_PROTOTYPE_PART,DUC-F-04759,-Z,DUC-F-04441,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4373,PLACE_PROTOTYPE_PART,DUC-F-04778,-Z,DUC-F-04443,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4374,PLACE_PROTOTYPE_PART,DUC-F-04665,-Z,DUC-F-04445,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4375,PLACE_PROTOTYPE_PART,DUC-F-04667,-Z,DUC-F-04446,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4376,PLACE_PROTOTYPE_PART,DUC-F-04795,-Z,DUC-F-04447,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4377,PLACE_PROTOTYPE_PART,DUC-F-04663,-Z,DUC-F-04448,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4378,PLACE_PROTOTYPE_PART,DUC-F-04668,-Z,DUC-F-04432,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4379,PLACE_PROTOTYPE_PART,DUC-F-04685,-Z,DUC-F-04434,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4380,PLACE_PROTOTYPE_PART,DUC-F-04701,-Z,DUC-F-04436,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4381,PLACE_PROTOTYPE_PART,DUC-F-04720,-Z,DUC-F-04438,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4382,PLACE_PROTOTYPE_PART,DUC-F-04741,-Z,DUC-F-04440,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4383,PLACE_PROTOTYPE_PART,DUC-F-04760,-Z,DUC-F-04441,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4384,PLACE_PROTOTYPE_PART,DUC-R2-00227,-Z,DUC-F-04443,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4385,PLACE_PROTOTYPE_PART,DUC-F-04650,-Z,DUC-F-04449,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4386,PLACE_PROTOTYPE_PART,DUC-F-04647,-Z,DUC-F-04450,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4387,PLACE_PROTOTYPE_PART,DUC-F-04651,-Z,DUC-F-04452,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4388,PLACE_PROTOTYPE_PART,DUC-F-04669,-Z,DUC-F-04454,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4389,PLACE_PROTOTYPE_PART,DUC-F-04686,-Z,DUC-F-04455,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4390,PLACE_PROTOTYPE_PART,DUC-F-04702,-Z,DUC-F-04457,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4391,PLACE_PROTOTYPE_PART,DUC-F-04721,-Z,DUC-F-04460,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4392,PLACE_PROTOTYPE_PART,DUC-F-04742,-Z,DUC-F-04462,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4393,PLACE_PROTOTYPE_PART,DUC-F-04761,-Z,DUC-F-04464,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4394,PLACE_PROTOTYPE_PART,DUC-R2-00228,-Z,DUC-F-04465,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4395,PLACE_PROTOTYPE_PART,DUC-F-04644,-Z,DUC-F-04467,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4396,PLACE_PROTOTYPE_PART,DUC-F-04652,-Z,DUC-F-04452,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4397,PLACE_PROTOTYPE_PART,DUC-F-04670,-Z,DUC-F-04453,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4398,PLACE_PROTOTYPE_PART,DUC-F-04687,-Z,DUC-F-04456,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4399,PLACE_PROTOTYPE_PART,DUC-F-04703,-Z,DUC-F-04458,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4400,PLACE_PROTOTYPE_PART,DUC-F-04722,-Z,DUC-F-04460,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4401,PLACE_PROTOTYPE_PART,DUC-F-04743,-Z,DUC-F-04462,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4402,PLACE_PROTOTYPE_PART,DUC-F-04762,-Z,DUC-F-04463,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4403,PLACE_PROTOTYPE_PART,DUC-F-04781,-Z,DUC-F-04466,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4404,PLACE_PROTOTYPE_PART,DUC-F-04798,-Z,DUC-F-04468,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4405,PLACE_PROTOTYPE_PART,DUC-F-04810,-Z,DUC-F-04470,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4406,PLACE_PROTOTYPE_PART,DUC-F-04640,-Z,DUC-F-04472,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4407,PLACE_PROTOTYPE_PART,DUC-F-04653,-Z,DUC-F-04474,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4408,PLACE_PROTOTYPE_PART,DUC-F-04671,-Z,DUC-F-04476,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
4409,PLACE_PROTOTYPE_PART,DUC-F-04688,-Z,DUC-F-04478,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
